smiles,mp,db,db_index,train/test
COC1=CC2=C(C=C1)C(C)=CC1=NN=C(S)N21,530.15,Enamine,2411,True
CC1=NC(C)=C(CCl)S1,336.15,Enamine,20968,True
CC1=C(C)N=C2C=C(C=CC2=N1)C(O)=O,503.15,OCHEM,1981,True
CC1=CC=C(CNCCO)C=C1,336.15,Enamine,7918,True
OC(=O)C1CCSC1,334.15,Enamine,19327,True
CC(C)C1C=CC(C)=C(C=NO)C1=O,419.15,OCHEM,12958,True
CC1=C(Cl)C(=CC=C1)S(N)(=O)=O,443.15,Enamine,7195,True
COC1=C(C=C(NC(C)=O)C=C1)S(N)(=O)=O,494.15,Enamine,1935,True
CC(N1C(=O)C2C3CCC(O3)C2C1=O)C(O)=O,463.15,Enamine,21100,True
CC1=CC=C(S1)C1=CC=C(C)S1,339.65,OCHEM,4604,True
CC1CCC(C)(C(=O)CN(C)C(=S)NC2=CC=CC=C2)C1(C)C,420.15,OCHEM,13028,True
CS(=O)(=O)C1=CC(=CC=C1)C(=O)C1=C(F)C=C(F)C=C1,403.15,Enamine,21743,True
NC(=S)CC1=CC(Cl)=CC=C1,379.15,Enamine,11179,True
BrC1=CC2=C(C=C1)N(CC#C)C(=O)C2=O,438.15,Enamine,15818,True
CN1C=CC2=C1C(=O)NC(C)=C2,463.15,Enamine,21641,True
CC1=CC=C2N=C(C)C=CC2=C1,331.65,Bradley,2302,True
COC1=C(O)C=CC(CCC(C)=NO)=C1,356.15,OCHEM,6347,True
C1SCSCS1,493.15,OCHEM,8288,True
COCCCN1C(=O)C2=C(C=C(C=C2)C(O)=O)C1=O,421.15,Enamine,4739,True
O=CC1=NC(=NC=C1)C1=CC=CC=C1,390.15,Enamine,18023,True
CC(=O)OC1=CC=CC(I)=C1,311.15,OCHEM,16130,False
ClC1=C2C(SC=C2C2=CC=CS2)=NC(CN2CCCCC2)=N1,363.15,Enamine,2902,True
CC12CCCC(CCC1)(C2)C(O)=O,418.15,Enamine,13979,True
COC(C)=C(/C#N)C1=CC=CC=C1[N+]([O-])=O,340.65,OCHEM,13242,True
CC(O)[C@@]1(O)CC2C3CCC4(C)C[C@H](O)CCC4(C)C3CCC2(C)C1,493.15,OCHEM,12268,True
SC1=NN(C=N1)C1=CC=CC=C1,447.15,Enamine,9997,False
C1COCCOC2=CC=CC=C2OCCOCCO1,352.65,Bradley,1141,False
CCOC1=CC=C(C=C1)C1(O)CCCC1,362.15,Enamine,3912,True
CN(C)C(=O)NC1CCCCCCC1,411.15,OCHEM,10114,True
NC1=C(Cl)C=NC=C1,324.15,OCHEM,20215,True
NC1CCN(CC1)C(=O)C1CCCCC1,352.15,Enamine,11897,True
CC1=NN(C(=O)C1)C1=CC=C(C=C1)[N+]([O-])=O,495.15,OCHEM,4434,False
COC(=O)C1=C(SC)C=C(C=C1)C(F)(F)F,323.15,Enamine,21838,True
COC1=C(CSC2=NN=NN2C)C=C(C=C1)C(C)=O,338.15,Enamine,2249,True
NC1=NN=C(O1)C1CC2=C(O1)C=CC=C2,472.15,Enamine,14012,True
NCC(O)COC1=CC(=CC=C1)C(F)(F)F,340.15,Enamine,14832,True
CC(C)(C)OC(=O)C(C)(C)ON=C(C(O)=O)C1=CSC(N)=N1,453.15,OCHEM,1417,False
ON=C1C(=O)NC(=O)NC1=O,512.15,OCHEM,4517,True
OC(=O)CN1C=NNC1=O,491.15,Enamine,6187,False
CC(=O)OCC1=CN(C(C)=O)C2=C1C=CC=C2,358.65,OCHEM,14660,True
O=C1NC=NC2=C1SC=C2,493.15,Enamine,9616,True
CCCC(C=C1C2CCC(C)(C1=O)C2(C)C)(C=C1/C2CCC(C)(C1=O)C2(C)C)C(=O)OCC,434.15,OCHEM,12851,True
COCCNC1=C(N)N(CC2=CC=CC=C2)C(=O)NC1=O,483.15,Enamine,985,True
CC1=NC(=CS1)C1=CNC(=C1)C(O)=O,483.15,Enamine,8810,True
COC(=O)CCCOC1=C(F)C=CC=C1,303.15,Enamine,7251,True
ClP(Cl)(=O)NS(=O)(=O)C1=CC=CC=C1,403.15,OCHEM,6763,False
CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,431.15,OCHEM,10272,True
O=S(=O)(N1CCCC1)C1=CC2=C(NCCC2)C=C1,404.15,Enamine,9329,True
NC1=CC=C(C=C1)N1CCC2=C(C1)C=CS2,335.15,Enamine,16252,True
NC1=C(Cl)C=CC(=C1)C(F)(F)F,283.15,OCHEM,7178,True
NCC1=C(Cl)C(=CC=C1)C(F)(F)F,309.15,OCHEM,19208,True
OC(=O)C1=C(SCC(=O)N2CCCC2)C=CC=C1,389.15,Enamine,1338,True
COC1=C(OC2=C(N)C=C(F)C=C2)C=CC(C)=C1,334.15,Enamine,14786,True
O=C(NN=C1CCCCC1)C(=O)NN=C1CCCCC1,483.15,OCHEM,21038,True
COC1=NC(C)=NC(N)=N1,533.15,OCHEM,9920,True
ClCCS(=O)(=O)C1=CC(Br)=CC=C1,337.15,Enamine,3498,True
CC(=O)N1CCC(CC1)C(O)=O,455.15,OCHEM,18555,True
ClC1=CC=CC=C1C1=CC=CC=C1,307.15,OCHEM,10067,False
CCCCC(N)=O,377.15,Bradley,2297,True
CCC1=C(CC(O)=O)C(CC)=NO1,347.15,Enamine,21097,True
CN(C)C(=O)C1=CC2=C(NCC2)C=C1,430.15,Enamine,17327,True
O=CC1=CC=CC=C1C#N,379.15,Bradley,2633,True
NC1=NC=C(C=C1)S(=O)(=O)N1CCCCC1,445.15,Enamine,20505,True
COC1=C(OCC(N)=O)C=CC(=C1)C(O)=O,531.15,Enamine,8668,True
C(C1CCCCN1)C1=CC=CC=C1,305.15,OCHEM,11340,True
CC(=O)NC(CC1=CC=C(Br)C=C1)C(O)=O,465.15,OCHEM,4775,True
CN(C)C(=O)C1=CC=CC=C1,317.15,OCHEM,9104,False
FC1=CC=CC(=C1C#N)C(F)(F)F,300.15,OCHEM,19372,True
NC1=C(Cl)N=CN=C1Cl,418.15,OCHEM,17711,True
CC(Cl)C(=O)NCC1=C(C)C=CC=C1,382.15,Enamine,10340,False
CCCCCCCCC1=CC=C(C=C1)N=NC1=CC=C(OC(=O)CC)C=C1,334.15,OCHEM,13448,True
[O-][N+](=O)C1=CC2=C(NCCC2)C=C1,429.15,Enamine,9497,True
CN1C=C(C#N)C(N)=N1,393.15,Enamine,20339,True
CSC1=NC=C(C=O)N1CC1=CC=CC=C1,360.15,OCHEM,6198,True
NCC(=O)NO,429.15,OCHEM,15221,True
ClC1=CC=C(S1)C1=NC2=C(CCC2)C(=O)N1,550.15,Enamine,4792,True
CN(C)C1=NC(C=CN1)=NN,418.15,Enamine,20341,False
ClCC(=O)NCC1(CCC1)C1=CC=CC=C1,369.15,Enamine,10383,True
CC(CO)C1=C(O)C(=O)C2=C(C[C@@H](O)[C@H]3C(C)(C)CCC[C@]23C)C1=O,459.15,OCHEM,14769,False
COC1=C(OCCCC(O)=O)C=CC(=C1)C(C)=O,437.15,Enamine,12433,True
NC1=NC(=CS1)C1=CNC2=C1C=CC=C2,441.15,Enamine,2600,True
CN(C(Cl)=S)C1=CC=CC=C1,305.65,OCHEM,3757,True
CS(=O)(=O)C1CS(=O)(=O)CC1O,478.15,OCHEM,3131,True
OC(NC(=O)C=C)C(O)NC(=O)C=C,415.15,OCHEM,21404,True
CC(=O)O[C@@]12[C@@H](O[C@@]11C(=O)N(C(C)=O)C3=CC=CC=C13)N(C(C)=O)C1=C2C=CC=C1,466.0,OCHEM,17228,True
ClC1=NC(Cl)=C(Cl)C(Cl)=C1Cl,398.15,Bradley,542,True
C1=CC=C(C=C1)C1=C(N=CC=N1)C1=CC=CC=C1,394.15,OCHEM,17318,False
CCCCCOC(=O)CC,200.05,OCHEM,9227,True
OCC1=C(F)C(F)=CC(F)=C1F,309.15,OCHEM,18772,True
OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)C1=CC=CC=C1,566.15,Enamine,4051,True
CCOC(=O)C1=C(N)SC2=C1CCN(C2)C(=O)OC(C)(C)C,426.15,OCHEM,6539,True
OC(=O)CNC(=O)C1=CC=C(C=C1)N1CCCC1=O,468.15,Enamine,8430,True
CC1=C(C=CC(=C1)N1C=CC=C1)C(O)=O,424.15,Enamine,17849,False
NC(=O)NN=C(O)C=CC1=CC=CC=C1,471.15,OCHEM,12953,True
OC1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC(=C3)N=C=S)C1=CC=C(O)C=C1O2,633.15,OCHEM,5769,False
ClC1=NN=CS1,433.15,Enamine,19538,True
CC1=CC(=O)NC2=C(N=NC3=CC=C(O)C=C3)C(N)=NN12,558.15,OCHEM,13775,False
C1COCCOC2=C(OCCOCCOC3=C(OCCOCCO1)C=CC=C3)C=CC=C2,334.15,OCHEM,6603,False
CN(C)C1=C(C=CC(F)=C1)C(C)=O,331.15,Enamine,4402,True
CC(C)C1(C)CC(=O)NC1=O,352.15,Enamine,19858,True
[O-][N+](=O)C1=CC=C(C=C1C(C#N)C(=O)OCC1=CC=CC=C1)C(F)(F)F,344.15,OCHEM,21013,True
CC1=NOC=C1C(O)=O,459.15,OCHEM,20000,True
CC(C)(C)C1=NN(C(=C1)C(C)(C)C)C1=CC=C(N)C=C1,479.15,OCHEM,5143,True
CCOCCOC1=C(C=CC(O)=O)C=C(Br)C=C1,383.15,Enamine,15356,True
COC1=CC(CC(N2N=NN=C2C)C(O)=O)=CC=C1,399.15,Enamine,12619,True
CN1CCC(CC1)NC1=CC=C(Br)C=C1,361.15,Enamine,16440,True
CC1=CC(C(O)=O)=C(C=C1)S(N)(=O)=O,545.15,Enamine,4344,True
OC(=O)C1=C(C(O)=CC=C1)[N+]([O-])=O,452.15,OCHEM,19952,True
CC1=CC=C2NC=NC2=C1,387.15,Bradley,2540,True
CC(C)S(=O)(=O)C1=CN=C(N=C1N)C1=CC=CC=N1,421.15,OCHEM,5042,True
COC1=CC2=C(C=C1O)C(CC1=CC=CC=C1)=CN=C2,466.15,OCHEM,15864,True
CC(=O)OC1=CC(=CC(OC(C)=O)=C1OC(C)=O)C(O)=O,437.15,Enamine,121,True
NC1=CC=C(C=C1)S(=O)C(F)(F)F,350.15,Enamine,20338,True
NC1=CC=C(C=C1)C(=O)N1CCC(CO)CC1,412.15,Enamine,16225,True
C1CN(CCO1)SC1=NC2=C(S1)C=CC=C2,358.15,OCHEM,7781,True
OC(=O)C1=C(O)C=CC(F)=C1,453.15,OCHEM,4089,True
OC(=O)C1OC1C(O)=O,421.15,OCHEM,2719,True
COC(=O)C1=CNNC1=O,483.15,Enamine,6288,True
CC(=N/C1=CC=C(C(O)=O)C(O)=C1)C1=C(O)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O,450.15,OCHEM,12379,True
O=C1CC2(CCCC3=C2C=CC=C3)C(=O)O1,373.15,Enamine,8017,True
NCC1=CC(NC(=O)N2CCCC2)=CC=C1,402.15,Enamine,13880,True
OC(=O)C1=CC(OCC2=CC(Cl)=CC=C2)=CC=C1,418.15,Enamine,14567,True
CS(=O)(=O)C1=CC=C(NC(N)=O)C=C1,498.15,Enamine,11543,True
ClS(=O)(=O)C1=CC(=CC=C1)C1=NN=CO1,361.15,Enamine,14749,True
CC1=CC(=CC=C1)C1(CCC1)C(O)=O,369.15,Enamine,10371,True
CC1=CC(C=O)=C(C)N1C1=CC(F)=CC=C1,352.15,Enamine,11893,False
COC1=CC=CC(=C1)C(=O)NN,366.15,Bradley,1896,True
CC1=NN2C(S1)=NN=C2C1=CC=CC=C1,466.15,OCHEM,14724,True
ClC1=C(NCC2=CC=CC=C2)C(=O)C(C#N)=C(C#N)C1=O,506.15,OCHEM,14258,False
CCCCCCCCCCCCCCCCCCCCCCC,321.45,Bradley,1551,True
CC1=NN=C2N1C=CN=C2Cl,486.15,Enamine,16484,True
CC1=C(N=C(O1)C1=CC=CS1)C(O)=O,470.15,Enamine,12107,True
OC(=O)C1=C2C(ON=C2C2CC2)=NC(=C1)C1=CC=C(F)C=C1,503.15,Enamine,14921,True
OC(=O)C1=C(C=CS1)C#N,465.15,Enamine,16085,True
COC1=CC=C(C=C1)C1=C(C)SC(N)=N1,394.15,Enamine,961,True
COC1=CC=CC=C1C1=CC=C(O1)C=C1N=C(OC1=O)C1=CC=CC=C1,443.15,OCHEM,17248,True
CC(=O)N1CC(C=C1C1=CC=CC=C1)C1=CC=CC=C1,378.15,OCHEM,13043,True
CN1C=C(C=N1)C1C(CCC(=O)N1C)C(O)=O,499.15,Enamine,19701,True
CC1=CC(O)=CC(=O)O1,462.15,Enamine,9266,True
CC1=CC(CC#N)=NO1,310.15,Enamine,19417,True
OC(=O)C=CCl,355.15,OCHEM,10186,True
CN1C=C(C(=N1)[N+]([O-])=O)S(Cl)(=O)=O,344.15,Enamine,13368,True
CC1=NC(CCl)=C(C)O1,308.65,OCHEM,5231,True
O=CC1=CC(OCC2=CC=CC=C2)=CC=C1,329.15,OCHEM,19804,True
CCC(=O)NC1=CC=C(C=C1)C(=O)CCl,378.15,Enamine,1717,False
OCCN(CCO)CC(O)CS(O)(=O)=O,463.15,OCHEM,6936,True
CC1=CC=C(C=C1)C(=O)C1=NOC(=C1S(=O)(=O)C1=CC=CC=C1)C1=CC=C(C=C1)[N+]([O-])=O,443.15,OCHEM,13550,True
CN1CCN(CCOC2=CC=C(Br)C=C2)CC1,473.15,Enamine,18981,True
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)F,313.15,OCHEM,16574,True
OC(=O)C1=C(CC2=NC3=C(S2)C=CC=C3)C=CC=C1,456.15,Enamine,8592,True
CNC(=O)N(C)C1=NN=C(S1)C(F)(F)F,409.15,OCHEM,11238,True
CC1CCN(CC1)C(=O)C1=C(N)C=CC=C1,333.15,Enamine,13184,True
O=CC1=CSC(=N1)C1=CC=CC=C1,324.65,OCHEM,1873,True
OC(=O)C1=CC=C(C=C1)N1C=NN=N1,498.15,Enamine,1940,True
CCOC(=O)C1=C(C)NC2=C1C=C(O)C=C2,481.15,OCHEM,5766,True
NC1CC1,263.15,OCHEM,21082,True
O=C(CC#N)NCCC1=CC=CC=C1,365.15,Enamine,513,True
CC1(C)C2CCC1(C)C(=O)C2=C/N(OC(=O)C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,453.15,OCHEM,12830,True
NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,414.15,OCHEM,16210,True
NC1=C(C#N)C(NC2=NC(=NN12)C(F)(F)F)C1=C(Cl)C=C(Cl)C=C1,579.15,OCHEM,13578,True
OC(=O)C1=C(SCC(=O)C2=CC=C(C=C2)C2=CC=CC=C2)C=CC=C1,463.15,Enamine,2613,False
CN(N=O)C1=CC=CC=C1,287.85,OCHEM,9131,True
CC(C)C1CCC(C)CC1OC(=O)C(CC1=CC=CC=C1)CC1=CC=CC=C1,316.15,OCHEM,16438,True
CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,448.15,Bradley,2097,True
CC1=CC=C(S1)C(=O)NC1=NC2=C(S1)C=C(N)C=C2,524.15,Enamine,12691,True
FC1=CN=C(C=C1)C#N,316.15,OCHEM,16017,True
CC1=NC=CC=N1,269.15,OCHEM,10651,True
CCC1=CC(CC)=CC=C1,189.15,Bradley,15,True
NC(=C(N)C1=CC=CC=C1)C1=CC=CC=C1,381.15,OCHEM,15162,True
CC1=CN=C(C=N1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,481.65,OCHEM,18203,False
CC1=CC(=CC(C)=C1)C1=NNC(N)=C1,349.15,Enamine,16469,False
CCOC(=O)C1=CC=C(C(C)=C1)[N+]([O-])=O,327.15,OCHEM,21173,True
OC(=O)C1(CC1)C(=O)NC1=CC=C(F)C=C1,453.15,Enamine,15466,True
NC#N,317.95,Bradley,1721,True
COC(=O)C1=CC=CC(=C1)C(O)=O,439.15,OCHEM,17830,True
BrC1CCC2=C(NC1=O)C=CC=C2,439.15,OCHEM,7057,True
CC1=CC(C)=C(C)C=C1C,352.65,Bradley,1420,True
O=S(=O)(CC#N)C1=CC=CC=N1,351.15,OCHEM,19517,True
COC(=O)CC1=CC(=O)N(N1)C1=CC(Cl)=CC=C1,290.15,Enamine,7929,True
ClCCOC1=CC=CC=C1,299.15,Bradley,2694,True
O=CC1=CC=C(C=C1)C1=NC=CC=C1,325.15,OCHEM,5187,True
COC1=C(NC(=O)CCN)C=C(Cl)C=C1,340.15,Enamine,22175,True
CC(C)C1=CC(OC(C)C(O)=O)=C(C)C=C1,354.15,Enamine,13061,True
OC(=O)CC1=CC=C(S1)S(=O)(=O)N1CCCCC1,355.15,Enamine,204,True
NC1=C(C#N)C(C2=CC=CC=C2)C2=C(CCCC2)O1,534.15,OCHEM,16009,True
FC1=CC2=C(NCCC(=O)N2)C=C1,421.15,Enamine,20183,True
OC(=O)CN1CCOC2=C1C=C(Cl)C=C2,430.15,Enamine,21366,True
COC1=CC=C(CC(N)C(O)=O)C=C1,533.15,OCHEM,4114,True
CC1=C(C(=O)C(O)=O)C2=C(N1)C=CC=C2,473.15,Enamine,9499,True
CC(NC(=O)OC(C)(C)C)C(O)CC1=CC=CC=C1,390.15,Enamine,5390,False
CC(C)(C)OC(=O)NCC(N)=S,403.15,OCHEM,3387,True
OC(=O)CN1C=CC=C(C1=O)C(F)(F)F,473.15,Enamine,10536,True
[O-][N+](=O)C1=CC=C(CCC2=CC=C(C=C2)[N+]([O-])=O)C=C1,454.15,OCHEM,9448,True
ClCCN(N=O)C(=O)NC1CCCCC1,363.15,OCHEM,15417,True
CC(C)[C@H](NC(=O)OCC1=CC=CC=C1)C(O)=O,333.15,OCHEM,21443,True
CC(=O)OCC(C(OC(C)=O)C1=CC=CC=C1)[N+]([O-])=O,343.65,Bradley,1153,True
NC(=O)C1=C(N)C=CC(Br)=C1,457.15,Enamine,12405,False
COC1=C(OC)C=C2C(CC#N)NCCC2=C1,385.15,OCHEM,6744,True
NNC(=O)CC1CCS(=O)(=O)C1,378.15,Enamine,8624,True
COC1=C(F)C=CC(C=CC(O)=O)=C1,485.15,Enamine,5747,True
[O-][N+](=O)CC(=O)C1=CC=CC=C1,377.15,OCHEM,2585,True
CC(C)=C(F)C(O)=O,338.15,Enamine,4512,True
CCOC1=CC=C(NC(=O)C2=CC=C(NC(=O)CCl)C=C2)C=C1,527.15,Enamine,1434,True
[O-][N+](=O)C1=CC2=C(C=C1)C(=O)C(C1=CC(=CC=C1)C1=[N+]([O-])C3=CC(=CC=C3C1=O)[N+]([O-])=O)=[N+]2[O-],560.15,OCHEM,12633,True
COC1=C(C(F)=CC(F)=C1)S(Cl)(=O)=O,349.15,Enamine,20124,True
NC(=S)C1=CC=CN1,435.15,OCHEM,14385,True
NC1=CC=CC=C1[N+]([O-])=O,345.15,Bradley,2070,True
CN(C)C1=CC=C(C=C(C#N)C2=NC3=C(C=CC=C3)C(=O)N2)C=C1,581.15,OCHEM,13490,True
CC(C)CN1N=C(C)CC1=O,398.15,Enamine,4127,True
OC(=O)C1=CC=C(CS)C=C1,453.15,Enamine,5622,True
NC(=O)NC=O,445.15,OCHEM,1311,True
ClC1=C2C(SC=C2C2=CC=CC=C2)=NC(=N1)C1=CC=CC=C1,421.15,Enamine,6850,True
NC1CCCC(C1)C(N)=O,406.15,Enamine,16805,True
CCC(C(C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(C2)C2=CC=C(F)C=C2F)C=C1,444.15,OCHEM,15723,True
CC1CCC2C(OC(=O)C2=C)C2(C)C1C=CC2=O,419.15,OCHEM,8662,True
CC1=C(C)C=C(C=C1)C(=O)CCl,325.15,Enamine,727,True
COC1=CC(=CC(OC)=C1OC)C(=O)OC1=CC=C(C=CC(=O)C2=CC=CC=C2)C=C1,368.15,OCHEM,17014,True
BrC1=CC=C(O1)C=O,356.95,Bradley,642,True
OC1CCC(O)CC1,416.15,OCHEM,10848,True
NCC(=O)NC1=CC(F)=CC=C1,356.15,Enamine,16045,True
CN(C)C1=CC=C(C=C1)C(=O)C(=O)C1=CC=C(C=C1)N(C)C,475.15,OCHEM,4390,True
NC1=NN(C=C1C#N)C1=CC=C(C=C1)[N+]([O-])=O,552.15,Enamine,17926,True
COC1=C(C=CC=C1)C1=NN=C(CCl)O1,360.15,Enamine,21147,True
OC(=O)C1C2CCCCC12,360.15,Enamine,21700,True
NNC1=C2SC(=CC2=NC=N1)C1=CC=C(F)C=C1,511.15,Enamine,3166,False
OC(=O)C1=CN=NN1C1=C(Cl)C=CC=C1,448.15,Enamine,15524,True
CC1=NN=C(C)N1N,470.65,OCHEM,20212,True
COC1=CC=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1,383.15,OCHEM,20951,True
OC(=O)CNC(=O)NC1CC1,453.15,Enamine,12641,True
OC(=O)C1=C(Br)C=CC(Br)=C1,429.15,Bradley,1812,True
CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(O)=O)C2CC1,447.15,OCHEM,8680,True
[O-][N+](=O)C1=CC(Cl)=C(C=C1)N=C=S,370.15,OCHEM,19250,True
CNC1=NC(CC(C)=O)=NS1,572.15,Enamine,8957,True
BrC1=C2C=CNC2=CC(=C1)C#N,413.15,Enamine,6146,True
CCC(C)CO,203.15,OCHEM,446,True
OCCNCC1=CC(OCC2=C(Cl)C=CC=C2)=CC=C1,322.65,Enamine,8193,True
CC1=NN(C(=O)C1=CC1=C(O)C2=CC=CC(C)=C2NC1=O)C1=CC=CC=C1,444.15,OCHEM,13965,True
CC(OC1=C(Cl)C=C(F)C=C1)C(O)=O,346.15,Enamine,19175,False
OCCNC(=O)C1=NC=C(Br)C=C1,372.15,Enamine,20614,True
CC1=CC(C)=C(CCl)C(C)=C1,313.15,OCHEM,16407,True
CC(C)C1=CC=C(Br)C=C1,261.15,OCHEM,18589,True
CCCCCCCCCCCCCCCCCCCCCCCCCC(O)=O,361.65,OCHEM,8640,True
ClC1=CC(C#N)=C(OC2CCOC2)C=C1,402.15,Enamine,22308,False
CC1=CC=C(C=C1)C1=CSC(CC(N)=NO)=N1,420.15,Enamine,19770,True
CC(O)COC(C)(C)C,217.15,OCHEM,15242,True
CN1C(=O)C(C2=NNC(=O)C2=N/NC2=CC=C(Cl)C=C2)=C(O)C2=CC=CC=C12,513.15,OCHEM,13932,True
ClC1=CC=C(C=C1)C(C#N)N1CCOCC1,349.65,OCHEM,3155,True
CC1=CC(=O)OC2=C1C(O)=CC(O)=C2,572.15,OCHEM,20663,True
COC(=O)C1=C(Cl)C(OC)=C(OC)C=C1,320.15,OCHEM,6319,True
NC1=CC2=C(C=CC=C2)C(=C1)C(O)=O,452.15,Enamine,17473,True
CC1=NC=NC(=C1)C(O)=O,403.15,Enamine,20344,True
CC1=CN=C(N)N=C1,468.15,Enamine,21785,True
CN1C=NC(=C1)C(O)=O,518.15,OCHEM,1728,False
CC1=C(C=CC(Cl)=N1)C(O)=O,423.15,Enamine,21521,True
COC(=O)CC(C)=O,300.65,OCHEM,7828,True
CCCCCCCCCCCCCCCCCC1CCCCC1,311.15,OCHEM,11136,True
CC(C)(O)CC(C)(O)C1=CC=C(Cl)C=C1,349.65,OCHEM,11035,True
COC1=C2C=COC2=NC2=CC=CC=C12,407.15,OCHEM,8523,True
CC(=O)C(=N/NC1=CC=CC(=C1)C(F)(F)F)C(=O)C(F)(F)F,359.15,OCHEM,13613,True
OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,475.65,OCHEM,15578,True
ClC1=C(C=C(Br)C=N1)S(Cl)(=O)=O,335.15,Enamine,12821,True
CC(C)(C)OC(=O)N1CCN(CC2=CC(=CC=C2)C(O)=O)CC1,447.15,OCHEM,2724,True
NC1=NC(=CC=N1)C(F)(F)F,449.15,Enamine,19862,True
[O-][N+](=O)C1=CC=C(NC(=O)CCl)C=C1,459.15,OCHEM,3520,True
NC1=CC=C(Cl)C=C1C(=O)C1=CC=CC(O)=C1,464.15,OCHEM,4734,False
FC(F)(F)C1=NN(C=C1)C1=CC=C(C=O)C=C1,342.15,Enamine,12043,True
CCOC(=O)C1=CC=CO1,307.35,Bradley,498,False
OC(C1=CC=CC=C1)C1=CC=CC=C1O,361.15,OCHEM,16159,True
COC1=CC=C(CC(N)=O)C=C1,459.15,OCHEM,20544,True
CC1CCCC2(C)CC3OC(=O)C(=C)C3C=C12,349.15,OCHEM,8847,False
CC(=O)CC(=O)NCCC1=CC=CC=C1,331.15,Enamine,12839,True
ClC1=C2C3=C(CCCC3)SC2=NC(=N1)C1=CN=CC=C1,411.15,Enamine,2335,True
BrC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,328.65,OCHEM,4398,True
OC(=O)CCC1=CC=C(F)C=C1,363.15,OCHEM,19557,True
OC(=O)C1=C(F)C=CC(F)=C1F,404.15,Bradley,640,True
CC(C)COC1=CC2=CC=CC=C2C=C1,304.15,OCHEM,10121,True
COC(C)(C(O)=O)C1=CC=CC=C1,318.15,Enamine,18127,True
CCC(C(O)=O)C1=CC=C(C=C1)N1CC2=C(C=CC=C2)C1=O,456.15,OCHEM,11638,True
OC(=O)C1=CSC(=C1)S(Cl)(=O)=O,404.15,Enamine,9480,True
FC(F)(F)C1=NC2=CC=C(Cl)C=C2C(Cl)=C1,379.15,OCHEM,3753,True
COC1=C2C(=O)C3(OC2=C(Cl)C(OC)=C1)C(C)CC(=O)C=C3OC,492.15,Bergstrom,92,True
CCCOC1=CN(N=C1C(O)=O)C1=CC=CC=C1,393.15,Enamine,17652,True
CC1=CC(OCC(=O)NN)=CC=C1,383.15,Enamine,1177,True
CC1=C(C=C(N)C=C1)S(=O)(=O)NC1=CC=C(Cl)C=C1,418.15,Enamine,788,True
CC1=C(C=CC(Br)=N1)C(O)=O,429.15,Enamine,5586,True
NNC1=NC=C(C=C1)S(=O)(=O)NC1CCCC1,441.15,Enamine,11225,False
C1CC2CCCCC2C1,220.15,OCHEM,8586,True
OC1=CC=C(C2=C1C(=O)C1=C(O)C=CC(=C1C2=O)[N+]([O-])=O)[N+]([O-])=O,569.15,OCHEM,7456,True
CNC1=NNC(=C1)C1=CC(OC)=CC=C1,383.15,Enamine,20346,True
[O-][N+](=O)C1=CC(Cl)=C(I)C=C1,372.15,OCHEM,19200,True
CN1N=C(C)C2=C1N=C(C)C(CCC(O)=O)=C2C,485.15,Enamine,10083,True
NC1=C(N=C2C=CC=CN12)C1=CC=NC=C1,485.15,Enamine,3525,True
N#CC(=CNC1=CC=CC=C1)C1=CC=CC=C1,429.15,OCHEM,13088,True
COC1=CC=C(C=C1)N=NC1=C2N=C(C)C=C(N2N=C1N)C(F)(F)F,431.15,OCHEM,13638,True
NC(=O)OC(C#C)C1=CC=CC=C1,359.65,OCHEM,10452,True
NCC(O)C1=CC=CS1,355.15,Enamine,19207,True
OCC1OC(OC2OC=C3C(=O)OCC=C3C2C=C)C(O)C(O)C1O,464.15,OCHEM,11154,True
[O-][N+](=O)C1=NNC2=C1C=C(C=C2[N+]([O-])=O)[N+]([O-])=O,508.15,OCHEM,15085,True
COC1=CC=C(CC(=O)NO)C=C1,433.15,Enamine,14431,True
NN1C(=O)C(C#N)=C(C=C1C1=CC=CS1)C(F)(F)F,507.15,OCHEM,15574,True
NC(=O)C1=CC(C=CN1)=NCC1CCCO1,397.15,Enamine,22299,True
CCC1=CNC(S)=N1,437.15,Enamine,4688,True
CC(C)(C)C1=NOC(=N1)C(N1CCOCC1)N1CCOCC1,354.15,Enamine,7652,True
